YER114C	543	543	0
YER115C	48	48	0
YER116C	41	41	6
YER117W	1043	1044	0
YER118C	100	100	0
YER119C	64	53	11
YER119C-A	4	0	99
YER120W	163	258	0
YER121W	0	0	0
YER122C	337	337	0
YER123W	185	185	0
YER124C	667	667	0
YER125W	574	575	0
YER126C	463	463	0
YER127W	238	238	0
YER128W	7	7	5
YER129W	493	492	1
YER130C	45	41	4
YER131W	879	879	0
snR4	755	755	0
YER132C	484	484	2
snR52	3172	3172	0
YER133W	456	456	0
tH(GUG)E2	8	8	0
tK(CUU)E2	0	0	0
YER133W-A	6	0	27
YER134C	26	47	0
YER135C	1	0	1
tV(AAC)E1	0	0	0
YER136W	220	220	0
YER137C	9	19	0
YER137W-A	0	0	10
SCR1	43544	40588	2980
tI(AAU)E1	0	0	0
YER138C	0	0	0
YER137C-A	0	0	0
YER138W-A	16	16	0
YER139C	35	35	0
YER140W	107	107	0
YER141W	134	134	0
YER142C	29	29	0
YER143W	103	103	0
YER144C	51	50	1
YER145C	325	320	5
YER145C-A	4	0	101
YER146W	0	97	0
YER147C	113	108	5
YER147C-A	29	0	159
YER148W	64	194	0
YER148W-A	0	0	48
YER149C	58	106	0
YER150W	2	2	0
tV(AAC)E2	7	2	5
YER151C	244	244	0
YER152C	52	76	0
YER152W-A	0	0	31
YER153C	88	95	0
YER154W	141	130	11
YER155C	1393	1396	2
YER156C	173	168	5
YER157W	117	117	0
tE(UUC)E3	0	0	0
YER158C	45	45	0
YER158W-A	0	0	41
YER159C	129	170	0
tR(ACG)E	1	1	0
YER160C	0	0	0
YER159C-A	0	0	0
YER161C	141	141	0
YER162C	96	94	2
YER163C	18	18	6
YER164W	517	517	2
YER165W	1475	1481	0
YER165C-A	11	0	49
YER166W	536	574	5
YER167W	221	221	0
YER168C	98	98	0
YER169W	339	339	0
YER170W	35	32	3
YER171W	212	212	0
YER172C	705	705	1
YER172C-A	0	0	18
YER173W	109	123	4
YER174C	20	20	0
YER175C	19	19	0
YER175W-A	3	0	3
YER176W	369	368	1
YER177W	818	818	0
YER178W	447	447	2
YER179W	7	7	0
YER180C	36	36	0
YER180C-A	14	14	0
tI(AAU)E2	12	12	0
YER181C	9	9	0
YER182W	43	43	0
YER183C	9	9	0
YER184C	37	37	0
YER185W	0	0	0
YER186C	24	24	0
YER187W	5	3	2
YER188W	0	0	0
YER188C-A	0	0	0
YER189W	5	5	0
YER190W	0	0	4
YER190C-A	0	0	0
YER190C-B	0	0	7
YFL068W	0	0	0
YFL067W	0	0	0
YFL066C	0	0	0
YFL065C	0	0	0
YFL064C	0	0	0
YFL063W	0	0	0
YFL062W	0	0	0
YFL061W	0	0	0
YFL060C	0	0	0
YFL059W	0	0	0
YFL058W	0	0	0
YFL057C	0	0	0
YFL056C	15	15	0
YFL055W	1	0	1
YFL054C	7	7	0
YFL053W	10	0	10
YFL052W	7	6	1
YFL051C	4	0	4
YFL050C	9	8	1
YFL049W	121	121	0
YFL048C	128	128	0
YFL047W	137	137	1
YFL046W	45	45	0
YFL045C	189	189	0
YFL044C	26	26	0
YFL042C	26	26	0
YFL041W-A	0	0	0
YFL041W	64	64	0
YFL040W	6	0	6
YFL039C	1250	1250	0
YFL038C	284	284	0
YFL037W	355	355	0
RUF21	10	1	9
YFL036W	550	550	0
YFL034C-B	74	74	0
YFL034C-A	98	98	0
YFL034W	289	289	1
YFL033C	247	247	1
YFL032W	17	17	0
YFL031W	881	922	5
YFL031C-A	33	0	79
YFL030W	19	7	12
YFL029C	38	38	0
YFL028C	43	43	0
YFL027C	49	49	0
YFL026W	1542	1542	0
YFL025C	141	133	8
YFL024C	369	356	13
YFL023W	361	361	0
YFL022C	275	275	0
YFL021C-A	0	0	30
YFL021W	53	83	0
YFL020C	0	0	0
YFL019C	17	17	0
tP(UGG)F	24	25	0
YFL018C	346	346	0
YFL017W-A	39	36	5
YFL017C	58	57	1
YFL016C	100	100	0
YFL015W-A	0	0	0
YFL015C	0	0	0
YFL014W	34	30	4
YFL013W-A	0	0	220
YFL013C	137	358	0
YFL012W-A	0	0	1
YFL012W	0	0	0
YFL011W	0	0	1
YFL010W-A	2	0	33
YFL010C	127	158	0
YFL009W	152	148	4
YFL008W	270	270	0
YFL007W	825	822	3
YFL005W	122	122	0
RUF20	16	11	5
YFL004W	318	318	0
YFL003C	6	7	0
tN(GUU)F	7	7	0
YFL002W-A	11	11	1
YFL002W-B	0	0	0
YFL002C	169	169	0
YFL001W	100	100	0
YFR001W	56	56	0
YFR002W	376	375	1
YFR003C	53	53	0
YFR004W	169	169	0
YFR005C	55	55	0
YFR006W	338	338	0
tF(GAA)F	11	11	0
YFR007W	39	39	0
YFR008W	15	15	0
tG(GCC)F1	0	0	0
YFR009W	481	479	2
YFR009W-A	0	0	0
YFR010W	221	221	0
YFR010W-A	0	0	23
YFR011C	29	52	0
tY(GUA)F1	0	0	0
YFR012W	0	0	0
YFR012W-A	0	0	0
YFR013W	236	236	0
YFR014C	42	42	0
YFR015C	9	9	0
YFR016C	257	257	0
tG(GCC)F2	0	0	0
YFR017C	30	30	0
YFR018C	70	69	1
YFR019W	479	479	0
tS(GCU)F	1	1	0
YFR020W	39	39	0
YFR021W	89	81	8
YFR022W	56	56	0
RUF22	0	0	0
YFR023W	1	1	0
YFR024C-A	170	169	1
YFR025C	74	70	4
tA(AGC)F	0	0	0
YFR026C	1	1	0
YFR027W	35	35	0
YFR028C	213	213	0
tY(GUA)F2	1	1	0
YFR029W	123	123	0
YFR030W	126	126	0
YFR031C	130	130	0
YFR031C-A	837	837	0
RUF23	0	0	0
YFR032C	1	6	0
YFR032C-A	306	306	0
YFR032C-B	59	59	0
YFR033C	211	211	0
YFR034C	147	147	0
YFR034W-A	3	11	0
YFR035C	12	0	20
tK(CUU)F	0	0	0
YFR036W	48	48	0
YFR036W-A	0	0	104
YFR037C	102	206	0
YFR038W	200	200	0
YFR039C	110	110	0
YFR040W	523	523	0
YFR041C	23	23	0
YFR042W	47	47	0
YFR043C	21	21	0
YFR044C	295	295	0
YFR045W	13	13	0
YFR046C	7	7	0
YFR047C	65	65	0
YFR048W	166	166	0
YFR049W	17	17	0
YFR050C	82	82	0
YFR051C	239	239	0
YFR052W	104	104	0
YFR052C-A	0	0	0
YFR053C	52	48	4
YFR054C	0	0	0
YFR056C	5	0	27
YFR055W	113	135	0
YFR057W	0	0	0
YGL263W	0	0	0
YGL262W	0	0	0
YGL261C	0	0	0
YGL260W	0	0	0
YGL259W	0	0	0
YGL258W-A	0	0	0
YGL258W	0	0	0
YGL257C	113	112	1
YGL256W	43	43	0
YGL255W	22	22	0
YGL254W	46	41	5
YGL253W	637	637	1
YGL252C	177	177	0
YGL251C	59	49	10
YGL250W	22	21	1
YGL249W	13	1	12
YGL248W	44	42	2
YGL247W	22	22	0
YGL246C	100	100	0
YGL245W	865	865	1
YGL244W	199	199	0
YGL243W	35	35	0
YGL242C	33	33	0
YGL241W	178	178	0
YGL240W	5	5	0
YGL239C	0	0	75
YGL238W	334	409	0
YGL237C	35	35	0
YGL236C	102	116	4
YGL235W	0	0	18
YGL234W	603	603	0
YGL233W	253	253	0
YGL232W	65	65	0
YGL231C	39	39	0
YGL230C	0	0	0
YGL229C	12	12	0
YGL228W	378	378	0
YGL227W	147	143	4
YGL226C-A	28	28	0
YGL226W	14	14	0
tV(AAC)G3	0	0	0
YGL225W	243	243	0
YGL224C	36	26	10
YGL223C	42	42	2
YGL222C	72	72	0
YGL221C	99	99	0
YGL220W	91	91	0
YGL219C	67	130	0
YGL218W	0	0	63
YGL217C	0	0	12
YGL216W	169	181	0
YGL215W	422	422	0
YGL214W	0	0	50
YGL213C	95	145	0
YGL212W	49	49	0
YGL211W	69	68	1
YGL210W	79	79	0
YGL209W	502	502	0
YGL208W	31	31	0
YGL207W	562	563	0
YGL206C	849	852	0
YGL205W	2	2	0
tH(GUG)G1	7	8	0
YGL204C	0	0	0
YGL203C	354	354	0
tK(UUU)G1	1	1	0
YGL202W	319	319	0
YGL201C	211	211	1
tK(CUU)G1	0	0	0
YGL200C	153	153	0
YGL199C	0	0	24
YGL198W	10	34	0
YGL197W	417	416	1
YGL196W	42	42	0
YGL195W	1597	1596	1
YGL194C-A	22	22	5
YGL194C	77	66	11
YGL193C	2	4	0
YGL192W	70	0	72
YGL191W	57	57	0
YGL190C	469	470	0
YGL189C	3989	3989	0
YGL188C-A	57	57	0
YGL188C	3	3	0
YGL187C	100	99	1
YGL186C	133	133	0
YGL185C	23	23	0
YGL184C	13	13	0
YGL183C	0	0	0
YGL182C	0	0	0
YGL181W	62	62	0
YGL180W	93	92	1
YGL179C	41	41	0
YGL178W	333	333	0
YGL177W	9	9	0
YGL176C	68	68	0
YGL175C	19	19	0
YGL174W	31	28	3
YGL173C	1218	1218	0
YGL172W	162	162	0
YGL171W	317	317	1
YGL170C	16	0	16
tK(CUU)G2	0	0	0
YGL169W	125	121	5
YGL168W	0	0	18
YGL167C	416	434	2
YGL166W	24	38	0
YGL165C	0	0	14
YGL164C	26	26	0
YGL163C	56	56	6
YGL162W	124	124	0
YGL161C	79	79	0
YGL160W	64	64	0
YGL159W	28	28	0
tL(CAA)G1	14	14	0
YGL158W	2	2	0
YGL157W	91	91	0
YGL156W	6	1	5
YGL155W	67	67	0
YGL154C	16	7	9
YGL153W	24	61	0
YGL152C	0	0	37
YGL151W	201	204	0
YGL150C	465	470	4
YGL149W	11	0	16
YGL148W	327	327	0
YGL147C	723	726	0
YGL146C	2	2	0
YGL145W	105	105	0
YGL144C	156	156	0
YGL143C	76	70	9
YGL142C	107	107	0
YGL141W	148	147	1
YGL140C	406	405	1
YGL139W	262	262	0
YGL138C	0	0	0
YGL137W	528	528	0
YGL136C	55	18	37
YGL135W	1844	1844	0
YGL134W	50	45	5
YGL133W	233	207	26
YGL132W	13	0	15
YGL131C	148	150	1
YGL130W	119	119	0
YGL129C	134	134	0
YGL128C	23	20	3
YGL127C	65	65	0
YGL126W	106	106	0
YGL125W	58	48	11
YGL124C	45	43	2
YGL123W	741	1793	0
YGL123C-A	0	0	1052
YGL122C	514	514	0
YGL121C	1	1	0
YGL120C	629	629	0
YGL119W	136	136	0
tW(CCA)G1	0	0	0
YGL118C	0	0	0
YGL117W	19	19	0
YGL116W	147	147	0
YGL115W	76	76	0
YGL114W	72	71	2
YGL113W	183	183	2
YGL112C	119	119	0
YGL111W	199	199	0
YGL110C	91	91	0
YGL109W	1	0	4
YGL108C	13	16	0
YGL107C	244	244	0
YGL106W	181	181	0
YGL105W	776	777	0
YGL104C	12	1	12
YGL103W	32	660	1
YGL102C	10	1	639
YGL101W	49	46	3
YGL100W	147	147	0
YGL099W	430	430	0
snR82	850	851	0
YGL098W	36	36	3
tH(GUG)G2	64	64	0
YGL097W	169	164	5
YGL096W	14	14	0
tE(UUC)G1	10	10	0
YGL095C	73	73	0
YGL094C	232	232	0
YGL093W	106	106	1
YGL092W	615	615	0
YGL091C	35	26	10
YGL090W	19	19	0
YGL089C	8	4	4
YGL088W	0	0	0
snR10	0	0	0
YGL087C	50	50	0
YGL086W	139	139	0
YGL085W	23	23	0
YGL084C	97	97	0
YGL083W	142	136	6
YGL082W	113	113	0
YGL081W	8	8	0
YGL080W	40	40	0
YGL079W	13	13	0
YGL078C	677	672	5
YGL077C	308	287	21
YGL076C	1116	1116	0
snR39	11707	11714	0
snR39B	19273	19280	0
YGL075C	20	20	0
YGL074C	5	0	26
YGL073W	274	321	24
YGL072C	0	5	41
YGL071W	261	261	0
YGL070C	21	21	0
YGL069C	0	0	50
YGL068W	27	77	0
YGL067W	82	81	1
YGL066W	278	278	0
YGL065C	80	80	0
YGL064C	123	118	5
YGL063W	19	25	2
YGL063C-A	0	1	6
YGL062W	156	156	1
YGL061C	33	33	3
YGL060W	91	91	0
YGL059W	35	35	1
YGL058W	133	133	0
YGL057C	56	52	4
YGL056C	331	331	0
YGL055W	688	688	0
YGL054C	216	216	0
tE(UUC)G2	33	34	0
YGL053W	31	31	3
YGL052W	0	0	0
YGL051W	7	0	7
tR(UCU)G1	0	0	0
YGL050W	43	33	10
YGL049C	265	265	0
YGL048C	184	186	1
YGL047W	6	6	0
tV(AAC)G1	82	82	0
YGL045W	58	56	2
YGL044C	154	154	0
YGL043W	107	143	0
YGL042C	11	0	47
YGL041C-B	0	0	4
YGL041W-A	8	68	0
YGL041C	0	0	56
YGL040C	128	128	1
tL(CAA)G2	0	1	0
YGL039W	35	26	9
YGL038C	195	195	0
YGL037C	85	83	2
YGL036W	196	196	0
YGL035C	115	116	0
YGL034C	3	0	3
YGL033W	0	0	0
YGL032C	127	133	0
YGL031C	678	680	0
YGL030W	1122	1121	1
YGL029W	55	54	1
tF(GAA)G	6	6	0
YGL028C	766	766	0
YGL027C	183	182	2
YGL026C	384	384	7
YGL025C	100	101	0
YGL024W	0	0	1
YGL023C	91	91	1
YGL022W	480	480	0
YGL021W	300	300	0
YGL020C	65	65	0
YGL019W	151	151	0
YGL018C	13	13	0
YGL017W	86	86	0
YGL016W	221	221	0
YGL015C	0	0	0
YGL014W	515	538	3
YGL014C-A	0	0	23
YGL013C	238	238	0
YGL012W	143	143	0
YGL011C	120	120	0
YGL010W	2	0	2
YGL009C	1310	1310	1
YGL008C	6646	6653	8
YGL007C-A	0	0	0
YGL007W	5	0	5
YGL006W-A	0	0	0
YGL006W	75	75	2
YGL005C	42	42	0
YGL004C	46	46	0
YGL003C	134	133	1
YGL002W	42	42	0
YGL001C	86	86	0
YGR001C	116	116	0
YGR002C	145	145	0
YGR003W	149	149	0
YGR004W	76	76	1
YGR005C	138	141	0
YGR006W	38	34	4
YGR007W	107	107	0
YGR008C	13	13	0
YGR009C	144	144	7
YGR010W	35	35	0
YGR011W	0	0	0
YGR012W	78	78	0
YGR013W	149	143	6
YGR014W	1053	1051	2
YGR015C	14	14	0
YGR016W	1	1	0
YGR017W	120	150	1
YGR018C	0	1	30
YGR019W	61	61	0
YGR020C	170	170	0
YGR021W	90	90	0
YGR022C	0	0	2
YGR023W	56	56	0
tD(GUC)G1	34	37	0
YGR024C	64	64	0
YGR025W	2	2	0
YGR026W	157	157	2
YGR027C	297	297	0
YGR027W-B	14	36	0
YGR027W-A	0	0	0
tE(UUC)G3	6	9	0
YGR028W	42	42	0
YGR029W	44	39	5
tD(GUC)G2	3	3	0
snR46	7478	7478	0
YGR030C	49	47	2
YGR031W	75	163	0
YGR031C-A	0	0	88
YGR032W	184	184	0
YGR033C	108	108	0
YGR034W	669	669	0
YGR035C	228	228	0
YGR035W-A	42	0	42
YGR036C	16	15	1
YGR037C	317	317	0
YGR038W	18	14	4
tS(AGA)G	13	13	0
YGR038C-B	6	14	0
YGR038C-A	0	0	0
YGR039W	9	4	5
YGR040W	198	192	6
YGR041W	159	151	14
YGR042W	5	5	0
YGR043C	10	10	0
YGR044C	112	112	0
YGR045C	0	0	0
YGR046W	79	79	0
YGR047C	252	252	0
YGR048W	74	74	4
YGR049W	64	62	2
YGR050C	1	0	1
YGR051C	6	0	6
YGR052W	17	15	2
YGR053C	6	6	0
YGR054W	670	670	0
YGR055W	518	518	0
YGR056W	418	418	1
YGR057C	11	11	0
YGR058W	61	61	0
YGR059W	0	0	2
snR48	14641	14637	4
YGR060W	331	331	0
YGR061C	1297	1303	0
YGR062C	61	51	10
YGR063C	15	53	8
YGR064W	0	0	46
YGR065C	75	76	0
YGR066C	8	0	8
YGR067C	5	5	0
YGR068C	157	157	0
YGR068W-A	0	0	0
YGR069W	2	2	0
YGR070W	41	41	0
YGR071C	196	196	0
YGR072W	78	78	0
YGR073C	0	12	24
YGR074W	22	55	12
YGR075C	30	21	18
YGR076C	1	1	0
YGR077C	69	69	5
YGR078C	118	118	0
YGR079W	219	219	0
YGR080W	57	57	0
YGR081C	155	155	0
YGR082W	159	159	0
YGR083C	490	490	0
YGR084C	106	106	0
YGR085C	291	299	0
YGR086C	771	771	0
YGR087C	9	4	13
YGR088W	33	33	0
YGR089W	384	384	4
tT(UGU)G1	0	0	0
YGR090W	990	996	0
YGR091W	149	148	1
YGR092W	161	161	0
YGR093W	47	45	2
YGR094W	1179	1179	0
YGR095C	78	78	0
YGR096W	37	26	16
YGR097W	216	216	0
YGR098C	248	248	0
YGR099W	83	83	0
YGR100W	169	170	0
YGR101W	84	83	1
YGR102C	82	82	0
YGR103W	724	726	0
YGR104C	31	31	1
YGR105W	15	15	0
YGR106C	179	176	3
tL(GAG)G	9	9	0
tK(UUU)G2	0	0	0
YGR107W	0	0	0
YGR108W	246	244	2
YGR109C	85	86	0
tC(GCA)G	0	0	0
YGR109W-B	76	76	0
YGR109W-A	0	0	0
YGR110W	33	4	29
YGR111W	30	30	0
YGR112W	70	70	2
YGR113W	130	130	0
YGR114C	0	0	0
YGR115C	0	0	134
YGR116W	738	921	0
YGR117C	80	80	0
YGR118W	509	509	0
YGR119C	372	372	0
YGR120C	31	31	0
tN(GUU)G	0	0	0
YGR121C	53	18	39
YGR121W-A	0	0	0
YGR122W	58	58	0
YGR122C-A	2	2	0
tR(UCU)G3	5	5	0
YGR123C	259	259	0
tI(AAU)G	27	27	0
YGR124W	650	650	0
YGR125W	195	195	0
YGR126W	7	2	5
YGR127W	50	50	0
YGR128C	500	500	0
YGR129W	18	18	0
YGR130C	280	266	15
YGR131W	0	0	0
YGR132C	125	125	0
YGR133W	17	5	13
YGR134W	248	246	2
YGR135W	162	162	0
YGR136W	110	109	1
YGR137W	0	0	0
YGR138C	18	18	0
YGR139W	24	0	24
YGR140W	227	227	0
YGR141W	91	91	0
YGR142W	59	59	3
tA(AGC)G	2	2	0
YGR143W	268	259	9
tG(UCC)G	0	0	0
YGR144W	0	0	0
YGR145W	386	386	0
YGR146C	100	100	0
YGR146C-A	7	0	7
YGR147C	179	178	1
YGR148C	743	743	0
YGR149W	39	39	0
YGR150C	258	258	0
tA(UGC)G	0	0	0
YGR151C	0	0	0
YGR152C	25	25	0
YGR153W	0	0	0
YGR154C	7	7	0
YGR155W	1003	1003	0
YGR156W	165	155	10
YGR157W	739	738	1
YGR158C	150	146	4
YGR159C	706	1102	1
YGR160W	2	0	398
YGR161C	44	44	0
YGR161W-C	3	3	0
YGR161W-B	0	13	0
YGR161W-A	0	0	0
YGR161C-D	1	2	0
YGR161C-C	0	0	0
tV(AAC)G2	5	6	0
YGR162W	1475	1474	2
YGR163W	63	63	0
YGR164W	7	0	7
tR(UCU)G2	0	0	0
YGR165W	171	170	1
YGR166W	87	87	0
YGR167W	127	127	6
YGR168C	29	29	0
YGR169C	58	58	0
YGR169C-A	61	61	0
YGR170W	156	156	1
YGR171C	59	59	0
YGR172C	36	35	1
YGR173W	260	260	0
tG(GCC)G1	1	1	0
YGR174C	9	9	0
YGR174W-A	0	0	0
YGR175C	592	592	0
YGR176W	6	2	23
YGR177C	121	128	12
YGR178C	678	666	12
YGR179C	126	126	1
YGR180C	407	409	0
tL(CAA)G3	2	2	0
YGR181W	16	18	0
YGR182C	4	4	2
YGR183C	41	41	0
YGR184C	594	595	1
YGR185C	251	251	0
YGR186W	349	349	0
YGR187C	216	216	0
YGR188C	120	121	0
tK(CUU)G3	1	1	0
YGR189C	369	369	0
tW(CCA)G2	1	1	0
YGR190C	11	0	40
YGR191W	279	308	0
YGR192C	7913	7913	3
YGR193C	135	127	8
YGR194C	26	23	3
YGR195W	108	108	0
YGR196C	210	210	0
YGR197C	181	180	1
YGR198W	443	443	1
YGR199W	136	121	16
YGR200C	599	586	13
YGR201C	11	3	8
YGR202C	142	144	0
YGR203W	30	13	17
YGR204W	567	566	2
YGR204C-A	11	0	11
YGR205W	34	22	12
YGR206W	30	30	0
YGR207C	53	53	0
YGR208W	81	75	6
YGR209C	93	93	0
YGR210C	137	137	0
YGR211W	514	514	0
YGR212W	54	54	0
YGR213C	10	0	10
YGR214W	1147	1147	0
YGR215W	88	88	0
YGR216C	77	75	2
YGR217W	323	323	2
tG(GCC)G2	4	4	0
YGR218W	744	744	0
YGR219W	0	0	18
YGR220C	35	53	0
YGR221C	60	34	26
snR7-L	0	0	0
snR7-S	0	0	0
YGR222W	32	32	0
YGR223C	62	62	0
YGR224W	13	0	13
YGR225W	0	0	0
YGR226C	0	0	0
YGR227W	156	156	4
YGR228W	0	0	23
YGR229C	368	391	0
YGR230W	6	6	0
YGR231C	159	159	0
YGR232W	28	28	0
YGR233C	190	190	0
YGR234W	688	692	0
YGR235C	82	82	0
YGR236C	7	7	0
YGR237C	92	92	0
YGR238C	55	55	0
YGR239C	62	59	3
YGR240C	1209	1209	1
YGR240C-A	1	0	1
YGR241C	186	189	2
YGR242W	6	0	11
YGR243W	14	14	0
YGR244C	157	129	28
YGR245C	792	792	0
YGR246C	179	179	0
YGR247W	17	17	0
YGR248W	7	7	0
YGR249W	14	13	1
YGR250C	115	115	0
YGR251W	65	65	0
YGR252W	68	44	24
YGR253C	159	159	0
YGR254W	246	246	0
YGR255C	165	165	0
tT(UGU)G2	8	8	0
YGR256W	1	1	0
YGR257C	58	58	0
YGR258C	131	131	1
YGR259C	0	0	147
YGR260W	106	253	2
YGR261C	336	336	0
YGR262C	69	69	0
YGR263C	29	23	6
YGR264C	569	595	0
YGR265W	2	0	28
YGR266W	137	132	5
YGR267C	91	85	6
YGR268C	51	50	10
YGR269W	9	2	16
YGR270W	447	479	0
YGR270C-A	0	0	32
YGR271W	312	311	7
YGR271C-A	95	95	0
YGR273C	0	0	0
YGR274C	234	234	0
YGR275W	29	29	0
YGR276C	134	134	0
YGR277C	44	44	0
YGR278W	93	93	0
YGR279C	889	889	0
YGR280C	178	178	0
YGR281W	720	725	4
YGR282C	413	413	1
YGR283C	109	109	0
YGR284C	75	74	1
YGR285C	926	926	0
YGR286C	81	81	0
YGR287C	9	9	0
YGR288W	19	19	0
YGR289C	0	1	0
YGR290W	0	0	1
YGR291C	0	0	0
YGR292W	0	0	0
YGR293C	0	0	0
YGR294W	0	0	0
YGR295C	72	72	0
YGR296W	0	0	0
YGR296C-A	0	0	0
YGR296C-B	0	0	0
YHL050C	1	1	0
YHL050W-A	0	0	0
YHL049C	0	0	0
YHL048C-A	0	0	0
YHL048W	36	36	0
YHL047C	45	71	0
YHL046W-A	3	0	29
YHL046C	0	0	0
YHL045W	5	5	0
YHL044W	4	4	0
YHL043W	13	0	13
YHL042W	4	2	2
YHL041W	0	0	0
YHL040C	48	48	0
YHL039W	150	150	0
YHL038C	153	153	0
YHL037C	0	0	0
YHL036W	28	27	1
YHL035C	92	92	0
YHL034W-A	2	0	196
YHL034C	68	262	0
YHL033C	826	821	5
YHL032C	61	60	1
YHL031C	23	72	0
YHL030W-A	0	0	49
YHL030W	346	347	0
YHL029C	336	336	0
YHL028W	423	423	0
YHL027W	185	180	5
YHL026C	24	6	18
YHL025W	191	190	1
YHL024W	26	5	21
YHL023C	186	184	2
tH(GUG)H	0	0	0
YHL022C	22	22	0
YHL021C	28	28	0
YHL020C	470	470	0
YHL019W-A	0	5	102
YHL019C	100	202	5
YHL018W	14	14	0
YHL017W	91	91	0
YHL016C	12	12	0
YHL015W-A	0	0	0
YHL015W	2540	2540	0
YHL014C	26	26	0
YHL013C	104	104	5
YHL012W	3	0	3
YHL011C	225	220	5
YHL010C	18	13	5
YHL009C	74	74	0
tV(AAC)H	0	0	0
YHL009W-B	0	0	0
YHL009W-A	0	0	0
YHL008C	114	114	0
YHL007C	696	705	0
YHL006W-A	20	0	29
YHL006C	13	11	2
YHL005C	22	3	23
YHL004W	239	243	0
YHL003C	162	162	0
YHL002C-A	0	0	36
YHL002W	114	150	0
YHL001W	118	118	0
YHR001W	125	125	0
YHR001W-A	36	36	0
YHR002W	58	50	8
YHR003C	171	165	6
YHR004C	102	79	24
YHR005C	613	613	0
YHR005C-A	85	85	0
tT(AGU)H	2	2	0
YHR006W	238	238	0
YHR007C	665	665	0
YHR007C-A	3	3	0
YHR008C	57	53	4
YHR009C	216	214	2
YHR010W	1205	1200	7
YHR011W	68	68	0
YHR012W	47	47	0
YHR013C	108	105	3
YHR014W	4	0	4
tS(AGA)H	0	0	0
tQ(UUG)H	0	0	0
YHR015W	16	16	0
YHR016C	26	26	0
YHR017W	57	52	5
YHR018C	348	354	0
YHR019C	579	579	0
YHR020W	607	607	0
tA(AGC)H	0	0	0
YHR021C	354	350	5
YHR021W-A	4	3	1
YHR022C	6	1	5
YHR022C-A	0	0	0
YHR023W	648	648	0
YHR024C	140	137	3
YHR025W	311	311	0
YHR026W	152	152	0
YHR027C	618	622	2
YHR028C	167	204	6
YHR028W-A	0	0	43
YHR029C	24	24	0
YHR030C	140	140	0
YHR031C	169	169	5
YHR032W	267	266	1
YHR032W-A	23	23	0
YHR032C-A	0	0	0
YHR033W	11	11	0
YHR034C	48	48	0
YHR035W	62	62	6
YHR036W	136	136	0
YHR037W	163	163	0
YHR038W	10	10	0
YHR039C	212	212	0
YHR039C-A	157	157	0
YHR040W	83	83	0
YHR041C	26	13	13
YHR042W	348	348	0
YHR043C	53	53	0
YHR044C	1	1	0
YHR045W	151	151	0
YHR046C	8	8	0
YHR047C	323	323	0
YHR048W	48	45	3
YHR049W	43	44	0
YHR049C-A	1	0	2
YHR050W	87	87	0
YHR050W-A	21	21	0
YHR051W	60	60	0
YHR052W	430	430	0
RUF5-1	0	0	0
YHR052W-A	0	0	0
YHR053C	0	0	0
YHR054C	1	1	0
RUF5-2	0	0	0
YHR054W-A	0	0	0
YHR055C	0	0	0
YHR056C	119	162	0
YHR056W-A	0	0	43
YHR057C	44	44	0
YHR058C	90	89	1
YHR059W	31	31	0
YHR060W	27	27	0
YHR061C	86	86	0
YHR062C	73	73	0
YHR063C	137	138	0
YHR063W-A	1	0	63
YHR064C	514	576	0
YHR065C	310	308	2
YHR066W	626	626	0
YHR067W	40	39	1
YHR068W	211	211	0
YHR069C	128	128	0
YHR069C-A	0	0	37
YHR070W	136	271	6
YHR070C-A	53	0	157
YHR071W	345	350	0
tF(GAA)H1	0	1	0
YHR071C-A	15	1	35
YHR072W	65	85	1
YHR072W-A	153	153	0
YHR073W	518	560	11
YHR073W-A	0	0	0
YHR073C-B	0	0	44
YHR074W	193	193	1
YHR075C	18	18	0
YHR076W	92	75	17
YHR077C	366	366	0
YHR078W	145	145	0
YHR079C	153	152	2
YHR079C-A	0	0	0
YHR080C	131	131	0
YHR081W	30	30	0
YHR082C	601	601	0
YHR083W	44	43	1
YHR084W	362	362	0
YHR085W	182	182	1
YHR086W	53	53	0
YHR086W-A	0	0	0
YHR087W	7	4	3
YHR088W	198	198	0
YHR089C	162	162	0
YHR090C	111	111	0
YHR091C	114	114	1
YHR092C	123	123	0
YHR093W	2	0	2
YHR094C	367	367	0
YHR095W	9	9	0
YHR096C	8	2	6
YHR097C	63	63	0
YHR098C	224	224	0
YHR099W	1557	1556	2
YHR100C	19	19	0
YHR101C	29	29	0
YHR102W	274	273	2
YHR103W	306	306	0
YHR104W	62	62	0
YHR105W	22	22	0
YHR106W	12	12	0
YHR107C	150	150	0
YHR108W	231	231	0
YHR109W	45	45	0
YHR110W	27	27	0
YHR111W	57	56	1
YHR112C	48	21	27
YHR113W	43	43	0
YHR114W	113	109	4
YHR115C	96	96	1
YHR116W	19	19	0
YHR117W	340	321	19
YHR118C	108	98	10
YHR119W	373	373	0
YHR120W	129	129	0
YHR121W	67	64	3
YHR122W	41	41	0
YHR123W	66	66	0
YHR124W	8	0	8
tF(GAA)H2	0	0	0
YHR125W	0	0	0
YHR126C	0	0	0
YHR127W	60	60	0
YHR128W	143	144	0
YHR129C	32	20	12
YHR130C	10	10	0
YHR131C	183	187	0
YHR131W-A	0	0	4
YHR132C	118	118	0
YHR132W-A	72	72	0
YHR133C	119	119	0
YHR134W	45	45	0
YHR135C	402	393	9
YHR136C	6	6	0
YHR137W	50	106	0
